document_id,sent_id,paragraph_no,position_in_paragraph,score_bert,score_tfidf,score_bm25,rank_bert,rank_tfidf,rank_bm25,keyword_count,cardinal_count,date_count,event_count,fac_count,gpe_count,language_count,law_count,loc_count,money_count,norp_count,ordinal_count,org_count,percent_count,person_count,product_count,quantity_count,time_count,work_of_art_count
530,8,2,0,0.8756336569786072,10.90474085588761,11.397415478729153,18,22,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530,9,2,1,0.8503420948982239,13.591465226526886,11.115537078773793,23,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,10,2,2,0.8382303714752197,9.042931364992938,9.05366245837423,25,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,11,2,3,0.9223530292510986,23.903970335169724,22.28915012842292,9,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
530,12,2,4,0.9598519802093506,44.55344879692833,33.8013559177266,0,4,5,4,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
530,13,2,5,0.9527459144592285,51.039104399672226,38.447636297572686,2,1,2,7,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
530,14,2,6,0.942784309387207,46.77456285535571,39.33587224372856,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
530,15,3,0,0.8741984963417053,16.73579942278852,16.71279172492931,19,18,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530,16,3,1,0.83722984790802,11.771945698816724,12.190330915803147,26,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
530,17,3,2,0.9490408897399902,24.043138384470254,21.95646839373777,3,11,13,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
530,18,3,3,0.953723132610321,16.75834462870819,13.376931851602361,1,17,18,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
530,19,4,0,0.9361079931259155,49.6212703010814,38.00796528212898,7,2,3,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
530,20,4,1,0.8668822646141052,5.7421797727064865,5.946242090554186,21,26,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530,21,4,2,0.9454739689826965,32.56599183248396,26.795270759192586,4,8,8,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
530,22,4,3,0.8865677714347839,20.31860114628151,19.712929274846246,16,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,23,4,4,0.8681688904762268,12.709689842945147,11.789792669080315,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,24,4,5,0.9237629175186157,18.767757886336273,15.490659275940711,8,15,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,25,4,6,0.9142557382583618,34.67515176480505,25.323638880403468,13,7,9,3,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
530,26,4,7,0.9210946559906006,31.236298436231223,23.666445049955456,10,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
531,0,0,0,0.9351244568824768,55.834856393148414,42.45318159648502,4,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
531,1,1,0,0.9417198896408081,51.60346809551177,37.93911832822722,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
531,2,1,1,0.8870857954025269,18.88917346730264,18.37791319226827,16,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,3,1,2,0.9385722875595093,23.03231079526615,17.25601403842192,3,13,15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
531,4,1,3,0.906851053237915,33.68167081883158,24.847853676082995,11,7,10,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
531,5,1,4,0.9426922798156738,33.15135881366353,26.143496583457246,1,8,9,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
531,6,1,5,0.888847827911377,22.882293775084467,20.199425350064878,15,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,7,1,6,0.849800169467926,9.592927744070865,7.686394647028576,24,26,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,8,1,7,0.8636928796768188,16.373724295116254,14.431697769994162,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
531,9,1,8,0.873634934425354,15.31824054584113,12.470860605776796,20,22,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,10,2,0,0.9333758354187012,32.462331002771435,27.611225322826638,5,9,7,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
531,11,2,1,0.9058313369750977,22.126995265577367,16.04687209739681,12,15,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,12,2,2,0.8453850746154785,17.214233420391764,15.15993756964405,26,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,13,2,3,0.8737982511520386,19.532515210422254,15.594083416750205,19,18,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,14,2,4,0.9507255554199219,53.316308647483936,39.804206282404145,0,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
531,15,2,5,0.8464260697364807,5.5478305892889335,4.923680852160596,25,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,16,2,6,0.8498629331588745,10.086829893061644,8.577389891697182,23,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,17,2,7,0.8424944877624512,12.430285519742197,11.13099508561394,27,24,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,18,3,0,0.9098196029663086,57.28770595902532,41.15916034201963,10,0,1,6,4,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
531,19,3,1,0.9127839803695679,41.689502905234505,28.687173973756376,9,4,5,4,2,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0
531,20,3,2,0.8947420120239258,20.117158487249057,17.031404224359303,14,17,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531,21,3,3,0.9236098527908325,31.220446004873672,22.67639659283664,6,10,11,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
531,22,3,4,0.8961560726165771,41.19347231987494,35.81491824625696,13,5,4,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
531,23,4,0,0.9200747013092041,28.799690333647014,22.651376431868595,7,12,12,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
531,24,4,1,0.9143397808074951,37.91864873546116,27.730096516892125,8,6,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
531,25,4,2,0.8870278596878052,29.324663865675262,26.181106434121144,17,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,26,4,3,0.8509601354598999,13.77280471282359,13.349813633479062,22,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,27,4,4,0.8831162452697754,20.728404599754175,16.265254035153117,18,16,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0,0,0,0.9304265975952148,37.69470971565951,29.37341486157874,6,6,5,3,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0
532,1,1,0,0.9552712440490723,49.85990247552707,36.30430775804294,0,3,3,5,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0
532,2,1,1,0.8890913128852844,22.78517233801078,18.776035950418887,12,12,12,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,3,1,2,0.8939578533172607,26.064058181747082,25.043324536115566,11,10,9,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
532,4,2,0,0.9269876480102539,25.20804007796551,22.285886449401293,8,11,10,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
532,5,2,1,0.9075239896774292,29.896387271016554,28.24292464708532,10,7,7,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
532,6,2,2,0.9288618564605713,26.402725749116414,26.682143117997544,7,9,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
532,7,2,3,0.948026180267334,38.71628768887167,28.618099430708792,2,5,6,5,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
532,8,2,4,0.9485511779785156,69.57991003760796,54.86737162734277,1,0,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0
532,9,3,0,0.9310261011123657,28.389210001521636,21.864565501910473,5,8,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,10,3,1,0.9371492862701416,66.55827059874812,55.6708558234245,4,1,0,4,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
532,11,3,2,0.9264043569564819,58.92192693104744,49.84368358671587,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
532,12,3,3,0.9405506253242493,41.05515614327299,33.92841970546641,3,4,4,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
533,0,0,0,0.9339175224304199,41.57340926904553,33.93498722133892,4,5,7,5,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
533,1,1,0,0.9102230072021484,44.22738406775374,42.967108715009054,12,3,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
533,2,1,1,0.9226410388946533,13.746200131337002,13.004561010727183,8,13,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
533,3,1,2,0.9224815368652344,36.548923404929795,32.685500630678405,9,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,4,2,0,0.9180666208267212,42.068768737373034,35.485802183454794,11,4,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
533,5,2,1,0.8800780773162842,12.004897545849339,11.353287898167022,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,6,2,2,0.8705939650535583,8.166654969258595,7.848674930827089,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,7,2,3,0.8518117666244507,4.630035791509504,4.589515767274064,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,8,2,4,0.8779746294021606,8.338834150772186,8.406328685601885,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,9,2,5,0.9302029609680176,40.348373362074895,36.68920466331731,5,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,10,2,6,0.9380414485931396,31.975932356124456,30.742236590937118,2,10,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,11,2,7,0.9084525108337402,18.981097935208552,16.793182785972917,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,12,3,0,0.9241596460342407,47.02816535670543,41.63433437908738,7,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
533,13,3,1,0.9388637542724609,46.001416262517225,37.720265304187855,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,14,3,2,0.9463006258010864,55.14198633307813,46.525317354714105,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
533,15,3,3,0.9340210556983948,34.16473800377321,30.23016590378728,3,9,10,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
533,16,3,4,0.920842707157135,25.02686134480802,24.685950505235333,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
533,17,3,5,0.9243029952049255,34.49456544767389,34.0085682627933,6,8,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
534,0,0,0,0.948312520980835,48.813758277967366,35.661846655710036,2,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
534,1,1,0,0.9491724371910095,27.19844413450136,22.43070975661758,1,5,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
534,2,1,1,0.9328876733779907,18.96268949770296,16.61954043646871,4,8,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,3,1,2,0.891994833946228,13.895438913866167,14.146648737591589,9,12,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
534,4,1,3,0.9499282836914062,62.23377382579833,46.82990201649517,0,0,0,7,1,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0
534,5,1,4,0.8964210152626038,49.75478354143945,38.124218952882245,8,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
534,6,1,5,0.9429729580879211,50.92235027427468,38.06543805497717,3,1,2,3,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
534,7,2,0,0.8739624619483948,49.2677336749185,35.29369150485131,11,3,4,5,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
534,8,2,1,0.8791154026985168,26.048018536686484,18.628466677177308,10,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
534,9,2,2,0.8717591762542725,16.1964460686848,15.145093903384918,12,11,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,10,2,3,0.9165470600128174,26.41396187224479,23.376959690044234,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,11,2,4,0.9204614758491516,18.064988991374012,14.421811370163852,5,9,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
534,12,2,5,0.9124447107315063,16.814458326133284,13.604256903857296,7,10,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
535,0,0,0,0.9381618499755859,28.006619695205607,22.976606303652808,2,9,9,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
535,1,1,0,0.9449648857116699,37.13332434180479,29.464076042025642,0,4,6,3,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
535,2,1,1,0.912994384765625,36.96745308592495,33.45123944627143,9,5,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
535,3,1,2,0.9317444562911987,23.756049717899963,20.075568800332785,4,11,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
535,4,1,3,0.8999186754226685,17.602875352964332,14.701312094799766,12,15,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,5,1,4,0.9405593276023865,46.90758115395423,38.009849141220954,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
535,6,2,0,0.9271585941314697,42.94767094075289,38.427211056258315,5,2,1,1,0,2,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0
535,7,2,1,0.8794004917144775,21.781299579700303,21.831864180592607,15,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,8,2,2,0.8589519262313843,16.158693083689275,15.111048645252765,16,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,9,2,3,0.9261660575866699,24.356512825232322,19.060620051852418,6,10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
535,10,2,4,0.9350860118865967,35.80398972399561,30.987757446615912,3,6,5,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
535,11,2,5,0.8979696035385132,20.509344529112646,17.105535802081082,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
535,12,3,0,0.9062743186950684,17.70712997923441,15.573165979246799,11,14,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
535,13,3,1,0.9257348775863647,38.16457917660582,31.11839405716292,7,3,4,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
535,14,3,2,0.9227105379104614,55.95820077938228,52.133710057892294,8,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0
535,15,3,3,0.9122867584228516,32.6827639320945,27.081349330762023,10,7,7,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0
535,16,3,4,0.8996604681015015,28.1152180399455,26.81683571885137,13,8,8,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
536,0,0,0,0.9394310712814331,32.68474891085071,29.208999434445467,2,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
536,1,1,0,0.9534235000610352,27.903526694540798,21.805315413325353,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
536,2,1,1,0.924038290977478,19.359610244478013,18.53378781696415,7,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
536,3,1,2,0.9236325025558472,44.431482553970234,37.13021447195004,8,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
536,4,1,3,0.9302849173545837,25.258001266828956,22.60020651856768,5,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
536,5,2,0,0.930560827255249,13.07074895886372,12.135093657199544,4,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,6,2,1,0.9107397198677063,21.2409626352973,20.239911192911062,10,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,7,2,2,0.9269092082977295,20.77875866766498,20.06653076160982,6,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,8,3,0,0.9202082753181458,15.035517338561592,13.789034794441536,9,13,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,9,3,1,0.8949158191680908,14.228567556536705,14.136586375643123,15,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
536,10,3,2,0.9358024597167969,19.323697859936242,16.896000405286514,3,10,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,11,3,3,0.904451847076416,18.900779802523623,14.773200300005811,13,11,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
536,12,3,4,0.8980318307876587,16.460010934197324,15.00539616694665,14,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,13,3,5,0.9500283002853394,47.100982628445514,41.30667775314381,1,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
536,14,3,6,0.9103970527648926,34.954204475819026,33.30831730788119,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
536,15,3,7,0.9080825448036194,20.70775533433967,18.914306375477167,12,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,0,0,0,0.9339264035224915,48.25061403540928,38.108811825039965,3,2,3,3,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0
537,1,1,0,0.9405333399772644,41.327328713233115,35.360728392461965,1,5,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
537,2,1,1,0.9331809282302856,38.69731142530812,31.91653237681597,4,6,6,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
537,3,1,2,0.9072690010070801,33.41336694768144,26.898888987309444,9,7,7,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
537,4,2,0,0.9259625673294067,45.12181575316447,42.25668060971834,6,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
537,5,3,0,0.9183731079101562,20.819828871480954,18.728681911255197,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
537,6,3,1,0.9306783080101013,21.22771488201335,17.895199258991454,5,9,10,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
537,7,3,2,0.9403893351554871,45.42897468962651,37.14378662938905,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
537,8,4,0,0.9197847247123718,29.29518938111471,24.329179374281377,7,8,8,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
537,9,4,1,0.8373919725418091,53.10940695851163,47.523677988295276,10,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
537,10,4,2,0.9502067565917969,65.89114043755478,52.224827792219266,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
538,0,0,0,0.9552502632141113,33.72461669267253,28.695343070193704,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
538,1,1,0,0.9517088532447815,29.893212968863267,23.580281696705725,2,6,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
538,2,1,1,0.9114863872528076,23.652529667183597,22.493471713831518,11,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,3,1,2,0.963927686214447,27.415467585226352,21.53886163653093,0,9,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
538,4,1,3,0.9193588495254517,49.942674375253674,43.460753741424874,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
538,5,1,4,0.9498270153999329,27.900485144980884,23.569954781690377,3,8,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
538,6,1,5,0.9369423985481262,30.482238165690415,26.938147119175067,5,5,5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
538,7,2,0,0.9278512001037598,32.08922751544468,28.91161324285843,7,4,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
538,8,2,1,0.9080922603607178,19.98737384421615,18.950416104288955,12,12,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
538,9,2,2,0.9300190806388855,35.10749609035532,28.841397244261177,6,2,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
538,10,2,3,0.9120862483978271,23.078095853635297,17.713713395085147,10,11,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
538,11,2,4,0.9453404545783997,46.34043789077569,39.70488796845009,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
538,12,2,5,0.9277678728103638,28.895491786276732,26.71947869442105,8,7,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
539,0,0,0,0.942151665687561,31.149875754556252,26.88288698742626,2,3,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
539,1,1,0,0.9367313385009766,36.10978997691289,28.047585327580034,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
539,2,1,1,0.9149150848388672,18.561288020671782,18.16606436696264,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,3,1,2,0.9436466693878174,26.003234091506737,21.60965034475853,1,7,8,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,4,1,3,0.9349581599235535,25.755064948952068,22.90249866797054,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
539,5,1,4,0.9391759634017944,47.538847134286186,38.7755569203583,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
539,6,2,0,0.9344380497932434,30.646539403754538,24.82615970795328,8,5,6,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
539,7,2,1,0.9458651542663574,54.37448559152798,44.49073585368061,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0
539,8,2,2,0.9346279501914978,29.94915304862712,28.58407200023048,7,6,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
539,9,2,3,0.9334536790847778,31.110227022616982,27.433749564357775,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
539,10,2,4,0.9350197911262512,16.327524258136314,14.22990478421454,5,10,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,0,0,0.9639161825180054,42.20091602673423,36.306953920437245,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
540,1,1,0,0.8625717163085938,18.96118887337584,16.122597495005998,15,8,9,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
540,2,1,1,0.8822576403617859,6.016813089271594,4.996190320283158,10,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,3,1,2,0.9324735403060913,34.49770195543824,27.77246273998437,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
540,4,1,3,0.8969883918762207,20.75714715929567,19.3517641797679,8,7,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0
540,5,2,0,0.9220514893531799,14.358308028583618,11.682544458484486,4,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,6,2,1,0.9452858567237854,30.638130847021458,25.638785680620316,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
540,7,2,2,0.8767880201339722,5.613411620326787,4.99024026911759,11,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
540,8,2,3,0.8917450904846191,21.488495901569298,19.367753209191413,9,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
540,9,2,4,0.9440020322799683,49.90727026271908,39.73020473597603,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
540,10,3,0,0.8670313358306885,21.82929525184026,18.917065428745133,14,5,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,11,3,1,0.8983094692230225,9.956989848171673,8.431777076939369,7,12,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,12,3,2,0.9100474119186401,16.936296094528643,14.746881065815392,5,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,13,3,3,0.9050390124320984,27.49605130221678,24.68485899358031,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,14,3,4,0.8691303133964539,8.553514696112146,9.287435613875278,13,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,15,3,5,0.8742314577102661,17.916803814206954,18.67712749079586,12,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,0,0,0,0.8951978087425232,58.49122049844982,50.133266042772455,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
541,1,1,0,0.9130802750587463,31.141028595263126,26.636455064832443,9,7,6,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
541,2,1,1,0.9200316667556763,12.130048170712598,10.350187099379433,6,19,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
541,3,1,2,0.8998276591300964,21.550257990030538,20.748771538519225,14,15,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
